productid,quantity,event,messageid,userid,orderid
product-596,3,OrderEvent,6f3791c7-e1b8-4dd0-b23d-dd86b87944c2,user-294,51740
product-295,2,OrderEvent,6f3791c7-e1b8-4dd0-b23d-dd86b87944c2,user-294,51740
product-64,2,OrderEvent,0e7b023d-a74c-46df-8142-4448d24f4ef8,user-212,51741
product-515,2,OrderEvent,4cf5535b-3b58-4cff-871a-fa440d0653ca,user-158,51742
product-174,1,OrderEvent,4f361eb0-ec21-4669-8e73-1c9b00c2f67b,user-62,51743
product-377,3,OrderEvent,f8ef239d-faab-4e8d-9030-8ba18b089aa5,user-126,51744
product-413,2,OrderEvent,f0717868-e2c5-4137-8a14-ad8c70c6d46b,user-152,51745
product-362,2,OrderEvent,4c143032-1bf5-48ef-a95d-5664ed525804,user-131,51746
product-426,1,OrderEvent,cddec0fb-5b88-4e1a-a47e-b207e13ec580,user-149,51747
product-223,3,OrderEvent,781a487c-b9a4-4739-94c6-32b6a5465836,user-88,51748
product-622,2,OrderEvent,a883a579-cefc-4629-8c6f-aca3c7e91300,user-319,51749
product-162,2,OrderEvent,2451f459-1cf0-44c5-afeb-8a3ab1a96f83,user-183,51750
product-190,1,OrderEvent,2451f459-1cf0-44c5-afeb-8a3ab1a96f83,user-183,51750
product-617,3,OrderEvent,21f580d6-c7d5-41b8-8b30-197fb9aaab54,user-327,51751
product-808,1,OrderEvent,35f801ac-d4a6-447b-9bef-a282c6005ba5,user-278,51752
product-83,1,OrderEvent,35f801ac-d4a6-447b-9bef-a282c6005ba5,user-278,51752
product-573,1,OrderEvent,ac324791-4447-4657-b706-6d4ceb5e1776,user-287,51753
product-322,3,OrderEvent,08b74df7-33cf-410c-b4df-c0483ea6bd2d,user-78,51754
product-68,1,OrderEvent,c75e6b02-4251-4d01-8a43-7a261a48d105,user-364,51755
product-14,1,OrderEvent,1f2b2ec4-b694-412f-9e35-5b79058b1374,user-70,51756
product-163,1,OrderEvent,26f46f05-d471-4f36-b354-e0ccc9c95751,user-20,51757
product-756,1,OrderEvent,7db583bb-622c-4119-81ae-9d59a5746668,user-369,51758
product-581,3,OrderEvent,010cfde3-6591-444a-8f2e-e84f05cd898f,user-47,51759
product-46,2,OrderEvent,4b36e060-f530-4e07-be99-705ed02e7e2b,user-40,51760
product-114,1,OrderEvent,4b36e060-f530-4e07-be99-705ed02e7e2b,user-40,51760
product-550,2,OrderEvent,3ceb84bd-8977-4322-890f-99b33ae44c5c,user-355,51761
product-63,1,OrderEvent,6c8faa37-be14-4ecf-b830-1454a6eac217,user-241,51762
product-286,2,OrderEvent,c4be00c3-ae12-42ed-9ba7-c45c97898d60,user-92,51763
product-97,3,OrderEvent,4d05ba4a-0d32-4b5a-80b5-0ffb971c4838,user-14,51764
product-261,2,OrderEvent,eb12b113-3c49-4b84-9a7a-5bac66a0153b,user-37,51765
product-9,2,OrderEvent,97bcfef7-6b62-45c0-891c-5967f8815b16,user-5,51766
product-389,1,OrderEvent,ca0ecea0-3a0b-4eb6-975a-59a19b486506,user-153,51767
product-297,3,OrderEvent,922841f8-d288-42fc-9c27-a9e724a4bddc,user-176,51768
product-64,1,OrderEvent,922841f8-d288-42fc-9c27-a9e724a4bddc,user-176,51768
product-529,3,OrderEvent,876e0587-3083-45d6-8091-7db038b5b7d6,user-247,51769
product-455,3,OrderEvent,dc3e17a4-5b06-46b6-8aa1-41c81dbd45d3,user-254,51770
product-45,1,OrderEvent,dc3e17a4-5b06-46b6-8aa1-41c81dbd45d3,user-254,51770
product-15,1,OrderEvent,3e14904b-ab35-4448-adfc-7fa13127b3a2,user-37,51771
product-745,2,OrderEvent,3731ebdd-34a5-49aa-a78b-2af9e81b7011,user-84,51772
product-775,1,OrderEvent,e903ec65-ee8e-4752-9ab3-a5b9a1647a63,user-245,51773
product-81,1,OrderEvent,b423b455-8ba1-48b4-9c0d-9db03ddc9166,user-74,51774
product-488,3,OrderEvent,d299d25c-9e7a-42a5-80e0-dc29f54c76cc,user-219,51775
product-182,2,OrderEvent,1810b37d-0b8b-4738-b909-d9678c2258b3,user-105,51776
product-521,2,OrderEvent,1810b37d-0b8b-4738-b909-d9678c2258b3,user-105,51776
product-66,1,OrderEvent,aff891ff-dabd-44c3-b93b-b202b4e16d94,user-257,51777
product-86,3,OrderEvent,c19907cd-368d-420e-83de-2dfce83378c7,user-76,51778
product-459,2,OrderEvent,4eb23037-2c60-4d3e-a9d7-3e73c4e60201,user-213,51779
product-595,1,OrderEvent,618f0647-59ef-435e-9091-19bcd0e705fd,user-259,51780
product-85,2,OrderEvent,618f0647-59ef-435e-9091-19bcd0e705fd,user-259,51780
product-156,2,OrderEvent,9e501c50-1313-4dfd-ac6d-2e34548317df,user-81,51781
product-289,3,OrderEvent,e183115c-9a20-4b67-be1f-922b5da4f389,user-246,51782
product-96,3,OrderEvent,84e1244b-4dd9-4d3c-a8a2-99f18b84bd12,user-177,51783
product-387,2,OrderEvent,e66b10ec-844c-4d22-af49-caa5a6b25e68,user-15,51784
product-832,1,OrderEvent,e66b10ec-844c-4d22-af49-caa5a6b25e68,user-15,51784
product-796,1,OrderEvent,7fa2e650-23d1-4094-9adf-8abfe4925495,user-300,51785
product-210,1,OrderEvent,f2a00ab1-b910-4f33-ae74-fbff8b355660,user-174,51786
product-235,3,OrderEvent,af83a61c-0962-44e3-a049-f15d5d240ca1,user-21,51787
product-215,2,OrderEvent,6bef9f8d-f321-4607-85a1-74616544b5a3,user-183,51788
product-571,1,OrderEvent,b793731f-454b-4686-86fb-3d5b7f20d513,user-200,51789
product-611,1,OrderEvent,5c73c16e-74b9-4165-8905-4b77a02fff91,user-344,51790
product-308,1,OrderEvent,5c73c16e-74b9-4165-8905-4b77a02fff91,user-344,51790
product-124,2,OrderEvent,331f6b3e-7d0a-48bf-b75b-6a2ceca20d43,user-312,51791
product-562,3,OrderEvent,24c2069c-7f13-4861-aca2-c305a28c828a,user-318,51792
product-273,2,OrderEvent,d116abf5-77b3-43df-8b01-5b4c248fc4c5,user-356,51793
product-29,1,OrderEvent,f49b4c5c-9a01-4ad6-ab14-e1e32caea2c3,user-261,51794
product-186,2,OrderEvent,975d2ea5-e933-41a9-9809-668114de2c4f,user-226,51795
product-143,1,OrderEvent,896aef1e-8b67-4ecf-af06-57880dc89d77,user-38,51796
product-243,1,OrderEvent,ca521e20-2f00-494e-9f9e-a620285016ef,user-137,51797
product-489,2,OrderEvent,4597569b-574a-474f-9fa3-32ee85bf8336,user-189,51798
product-329,3,OrderEvent,34e8aaca-e8f9-486f-bd8d-50ef48b1a60c,user-292,51799
product-161,2,OrderEvent,fb1a9591-d499-4f26-89a4-5e4d04d32736,user-15,51800
product-252,2,OrderEvent,fb1a9591-d499-4f26-89a4-5e4d04d32736,user-15,51800
product-824,2,OrderEvent,1b375031-d814-4066-86b3-e5f1606defcb,user-81,51801
product-176,3,OrderEvent,e0991668-c565-4913-b740-23b5b0491a39,user-4,51802
product-195,2,OrderEvent,a4b46f28-e4ad-4f8d-a4b2-faab318d8cbb,user-94,51803
product-389,3,OrderEvent,c3aa97b8-ddc4-40ef-8143-8f05a0d30dce,user-144,51804
product-720,1,OrderEvent,6b3f4f9b-38c7-468c-b005-10d41dc78cef,user-3,51805
product-793,1,OrderEvent,05f337cc-2f16-48b9-b7bc-2df02636d103,user-218,51806
product-27,1,OrderEvent,015bac45-e904-4e4f-b028-3010b7f5c44b,user-250,51807
product-467,2,OrderEvent,c67ab966-3eb1-4614-8149-e41db44d2b69,user-48,51808
product-166,1,OrderEvent,c67ab966-3eb1-4614-8149-e41db44d2b69,user-48,51808
product-378,3,OrderEvent,653b825e-8ef8-4745-9c89-d328d952057d,user-95,51809
product-464,2,OrderEvent,ce263ee7-f1b6-4c98-92b5-cb91852cf5a5,user-483,51810
product-733,1,OrderEvent,e03fd4fd-4e06-4d5d-9ade-7fe76b4f6601,user-204,51811
product-399,1,OrderEvent,864bc9f3-7598-423c-9fa1-443dfdd997e7,user-145,51812
product-135,2,OrderEvent,1a2eb1b0-710c-45fb-a040-2fcab3fb18f3,user-5,51813
product-486,3,OrderEvent,e98d33c4-87be-402e-bb38-a3c351a12f88,user-36,51814
product-87,1,OrderEvent,892bcbb4-c304-4211-b303-eaa70d797032,user-347,51815
product-129,3,OrderEvent,8a39b650-0c33-46cc-97e5-1c1b0d062465,user-119,51816
product-900,1,OrderEvent,8a39b650-0c33-46cc-97e5-1c1b0d062465,user-119,51816
product-234,2,OrderEvent,493d38fd-2631-44d5-a99b-b34b7461d752,user-44,51817
product-183,3,OrderEvent,931754bf-c74e-4602-a0af-daa8cd195596,user-77,51818
product-302,1,OrderEvent,50c28379-3857-4a76-ad23-7d0e962c682d,user-199,51819
product-119,2,OrderEvent,0fc6e7dc-d3ef-457f-be17-20b6666ad696,user-121,51820
product-634,2,OrderEvent,0fc6e7dc-d3ef-457f-be17-20b6666ad696,user-121,51820
product-53,1,OrderEvent,5ace3165-1e1d-4c30-90da-8655677ac1ca,user-35,51821
product-949,3,OrderEvent,1f733958-04b1-4256-bc66-bf400aea869c,user-132,51822
product-404,3,OrderEvent,e73d87e1-6c35-4d7b-813e-fc30cfe42e53,user-39,51823
product-353,3,OrderEvent,f24ebadd-c02e-4028-9b96-752b7e72ec20,user-93,51824
product-453,1,OrderEvent,f24ebadd-c02e-4028-9b96-752b7e72ec20,user-93,51824
product-271,1,OrderEvent,2e8fcc01-47d8-4ab0-9f00-32c82b9c4d29,user-65,51825
product-138,3,OrderEvent,046eda98-bbd7-487a-960b-49249aa4c3fc,user-100,51826
product-240,1,OrderEvent,af125843-788d-4e69-87e6-2a033b5ab0df,user-9,51827
product-147,1,OrderEvent,f5f37bbe-6db6-4b56-bebd-3c31a0c832eb,user-189,51828
product-291,2,OrderEvent,84de8be6-09b4-42c8-8250-3c9836c8492c,user-125,51829
product-951,1,OrderEvent,38229ec6-2018-450f-96d1-0f2d613b20be,user-93,51830
product-543,1,OrderEvent,38229ec6-2018-450f-96d1-0f2d613b20be,user-93,51830
product-190,2,OrderEvent,edc0fbb6-a194-478a-872d-0b0de1f0a1e5,user-8,51831
product-114,3,OrderEvent,402ee7bb-dd2f-405e-aba5-514170055422,user-188,51832
product-404,2,OrderEvent,402ee7bb-dd2f-405e-aba5-514170055422,user-188,51832
product-48,1,OrderEvent,001dacea-b18f-44f2-a896-c5cca9ebbf70,user-204,51833
product-360,2,OrderEvent,aca589d4-ccfc-4b3a-bd6a-3dda48f576d6,user-18,51834
product-196,1,OrderEvent,e60a28ac-d502-437f-b09c-dbdd2afb6cad,user-6,51835
product-149,3,OrderEvent,d80898eb-59a7-42c3-8617-83556e6830ed,user-71,51836
product-103,3,OrderEvent,8c01f8b2-ca64-46f2-be18-3dfe7f32e5fe,user-27,51837
product-421,3,OrderEvent,aa66af6e-cdb9-41f8-96ea-2e8e8badf2f2,user-368,51838
product-587,2,OrderEvent,50ae42a9-48eb-405f-b3c7-41231a9b4535,user-142,51839
product-11,3,OrderEvent,2f88848e-19e6-4b17-9c12-372334886ec9,user-87,51840
product-733,2,OrderEvent,2f88848e-19e6-4b17-9c12-372334886ec9,user-87,51840
product-68,2,OrderEvent,2f88848e-19e6-4b17-9c12-372334886ec9,user-87,51840
product-122,3,OrderEvent,dfb16d89-4822-4699-b462-7a9ac4928f4c,user-47,51841
product-695,3,OrderEvent,2a9657b2-9b14-4ba9-ba50-812696e9ef4e,user-56,51842
product-224,3,OrderEvent,56749e1a-546b-4ef1-a99a-0cd5cda9ca2d,user-373,51843
product-221,3,OrderEvent,e106b278-6faa-4750-b8b9-33ad12bc2055,user-127,51844
product-51,1,OrderEvent,7613da87-a9d3-4a62-a3cb-763ee45a4046,user-52,51845
product-98,2,OrderEvent,b5bef717-8de4-4889-abca-3ff5c9f99819,user-17,51846
product-402,2,OrderEvent,d0710900-6941-4a76-afa8-f65cd7c837b4,user-30,51847
product-36,3,OrderEvent,70138433-b7f2-474c-aee7-24935774542f,user-124,51848
product-39,2,OrderEvent,70138433-b7f2-474c-aee7-24935774542f,user-124,51848
product-746,1,OrderEvent,b63cb2e9-ac3a-4d45-94ff-b4bec36028ab,user-362,51849
product-86,3,OrderEvent,b4eef122-e92c-4c48-8115-087c0ae58319,user-91,51850
product-510,3,OrderEvent,7ba9df6c-9dbf-4654-9ea0-18a430b12e74,user-182,51851
product-496,3,OrderEvent,99220439-b51e-4478-9695-3a19a531107a,user-472,51852
product-172,1,OrderEvent,3d36d721-f490-4a14-96db-213b3b78a29b,user-89,51853
product-723,3,OrderEvent,9c236dc6-7d40-49b2-aa22-981b341e335d,user-40,51854
product-350,3,OrderEvent,818beb48-fce6-4752-aca3-280ba84f45a5,user-86,51855
product-640,3,OrderEvent,6ef62035-c790-44eb-ad4e-62072668a453,user-495,51856
product-389,1,OrderEvent,af48f74a-2e26-4abd-b8fd-7e71eba184e2,user-52,51857
product-485,3,OrderEvent,64a7dc8a-d8f9-4db4-ab6c-1ab411bba33b,user-264,51858
product-350,1,OrderEvent,97232917-3bdd-499b-9656-ba2a0e649df1,user-24,51859
product-12,1,OrderEvent,a6458603-2f6b-4e00-9750-d49683bf1dd1,user-49,51860
product-562,1,OrderEvent,a6458603-2f6b-4e00-9750-d49683bf1dd1,user-49,51860
product-214,2,OrderEvent,1f7e26ac-a55c-4076-aedf-07f362984d17,user-146,51861
product-742,1,OrderEvent,cc14cb71-f3a2-4522-9462-9bae8c1d99c5,user-304,51862
product-26,3,OrderEvent,ff0a66ef-4d32-4d8b-976c-6e677207ebe2,user-51,51863
product-245,3,OrderEvent,72c35cc2-f7b2-42b1-9106-f342df151010,user-204,51864
product-169,3,OrderEvent,68008274-e5c4-445a-84a1-1a41e00b7035,user-26,51865
product-44,1,OrderEvent,049503df-4ff3-4896-861b-2774d2287874,user-30,51866
product-427,3,OrderEvent,f693ba2e-7095-4a5a-8b35-9d8aa4deed39,user-243,51867
product-9,1,OrderEvent,ad70e8dd-baef-411f-a040-117f8f031a1b,user-140,51868
product-292,3,OrderEvent,87adf0b7-42b4-448d-9099-0668e0aacbd3,user-12,51869
product-488,2,OrderEvent,b489e66a-cc81-4b7c-899e-0c0b8f47c2c0,user-406,51870
product-88,2,OrderEvent,b489e66a-cc81-4b7c-899e-0c0b8f47c2c0,user-406,51870
product-171,3,OrderEvent,d4e104c3-0e56-4cfb-8dc8-9a1ef991eeba,user-361,51871
product-525,3,OrderEvent,0bb67ca0-f0fb-4254-98f8-799f960db040,user-159,51872
product-588,3,OrderEvent,33ecb63d-4d3e-4653-8aca-44c336c5b9b4,user-326,51873
product-223,3,OrderEvent,2cff0983-9e47-4c1a-9446-ad1aa0fd2006,user-325,51874
product-635,1,OrderEvent,c0c65ea6-04bf-4290-8619-470ab9bb6d87,user-332,51875
product-149,3,OrderEvent,2bfb20ab-fecb-422f-8cb3-27a97dd18931,user-44,51876
product-384,3,OrderEvent,5c399e01-4c3c-458c-bb0f-d8d51920b74b,user-60,51877
product-541,1,OrderEvent,05f6f17e-5b09-4bcf-91d2-6d421ef76008,user-15,51878
product-451,3,OrderEvent,9eaaca90-0163-46d0-960e-6e9adc7f3838,user-352,51879
product-301,2,OrderEvent,f96cb5ec-192e-4d24-be21-affb62d14564,user-55,51880
product-107,2,OrderEvent,f96cb5ec-192e-4d24-be21-affb62d14564,user-55,51880
product-351,3,OrderEvent,d0558930-11c4-4b6d-b332-9d26b463c531,user-263,51881
product-360,3,OrderEvent,41441a00-15e9-4b1a-b34e-2c2495e964a2,user-128,51882
product-161,1,OrderEvent,ee685683-2dd0-4dff-96b8-29c0cc0f3259,user-8,51883
product-26,1,OrderEvent,ec1d23af-e792-470c-b646-29353c58ecbd,user-72,51884
product-46,2,OrderEvent,aa730b32-71fe-4594-8a8e-aa8b87d5cbc2,user-277,51885
product-67,2,OrderEvent,b22e0ae0-2f38-43a1-ab90-6bc21fdf22e7,user-39,51886
product-148,3,OrderEvent,512fff40-3adf-4c76-802b-d10a76088268,user-148,51887
product-111,3,OrderEvent,ab44b0e3-9a4a-42e2-9cd7-ac8945ad7a27,user-7,51888
product-139,3,OrderEvent,41364826-116b-4b9d-b82a-40b476f8a40e,user-47,51889
product-158,1,OrderEvent,ef847c4f-1828-43cb-80bf-304051b00c77,user-120,51890
product-98,1,OrderEvent,ef847c4f-1828-43cb-80bf-304051b00c77,user-120,51890
product-692,1,OrderEvent,053b78cd-1a13-4b12-ae94-bf5c2a1298fe,user-204,51891
product-21,3,OrderEvent,c0e41330-0a47-41a8-8eb3-cd06d85e5408,user-150,51892
product-239,2,OrderEvent,4b953c61-775b-4229-b355-79fa9b06a873,user-160,51893
product-71,3,OrderEvent,76b485e2-a641-4271-a40d-faff6b3e116a,user-242,51894
product-478,1,OrderEvent,89788ab9-9fdc-45ad-976e-f1c1bff1b634,user-237,51895
product-93,2,OrderEvent,9b06cf7c-d972-4656-9918-0f91f1ed137c,user-136,51896
product-21,1,OrderEvent,c4bc536c-8de5-41ff-b85c-5579c66d7d2c,user-45,51897
product-624,3,OrderEvent,77d5ac44-9573-49e3-86d8-598f79ace6df,user-181,51898
product-205,3,OrderEvent,fbefd6d6-9622-43cf-bc84-3691f34adbec,user-381,51899
product-648,3,OrderEvent,f8ff54bc-2808-4453-8a5d-1e5c0672b19f,user-440,51900
product-630,1,OrderEvent,f8ff54bc-2808-4453-8a5d-1e5c0672b19f,user-440,51900
product-633,1,OrderEvent,90528317-0968-4360-8e7a-dd24c1169e1a,user-54,51901
product-358,3,OrderEvent,866899f5-9143-4e97-ae57-e74b6c5e7f8a,user-34,51902
product-798,2,OrderEvent,b72154cb-4c6b-4535-a1f0-4a9869408607,user-200,51903
product-78,3,OrderEvent,b653ac1d-983a-45a8-9fd8-fc84995071c8,user-184,51904
product-169,2,OrderEvent,b653ac1d-983a-45a8-9fd8-fc84995071c8,user-184,51904
product-345,2,OrderEvent,57d50633-0596-45e4-8101-22daf0b3510f,user-188,51905
product-252,2,OrderEvent,cab585c6-dcb1-4043-ac8f-7606729edef8,user-364,51906
product-245,3,OrderEvent,716dcc4a-b06e-41bc-9059-d39866434ddb,user-358,51907
product-107,2,OrderEvent,7de6c9fc-e4ac-420e-bec8-10f9bfcad655,user-72,51908
product-258,2,OrderEvent,9c572af0-48e0-4499-af43-854bd0bc162a,user-113,51909
product-341,3,OrderEvent,088491f0-089f-4a0e-91e6-5bce0593cb08,user-89,51910
product-238,2,OrderEvent,088491f0-089f-4a0e-91e6-5bce0593cb08,user-89,51910
product-119,3,OrderEvent,cf73c56f-8c1b-4bfc-bb68-7f9b360f5558,user-65,51911
product-60,3,OrderEvent,26657d8d-3014-451e-af8f-a215696900e9,user-9,51912
product-537,2,OrderEvent,26657d8d-3014-451e-af8f-a215696900e9,user-9,51912
product-217,3,OrderEvent,e86a98ea-2797-40d0-82b8-36bf18d53f2f,user-162,51913
product-12,1,OrderEvent,48e2a000-1849-4c5c-befe-6673e88f1e63,user-114,51914
product-81,2,OrderEvent,09c767fb-528d-4866-9d7d-942f453f8ea7,user-133,51915
product-63,3,OrderEvent,22f7c491-6012-4eb2-af81-ea76e846ec25,user-254,51916
product-638,3,OrderEvent,79b5d3fa-5058-413a-9bb3-6decdeec8c26,user-350,51917
product-134,2,OrderEvent,e8d22204-d4d3-41ea-b35f-86ed111b91c1,user-63,51918
product-333,3,OrderEvent,8fdd1b6e-40ee-4088-8414-624afb8eadae,user-81,51919
product-395,1,OrderEvent,db2007a8-401a-4b14-8dab-d4749bbec0cf,user-344,51920
product-767,2,OrderEvent,db2007a8-401a-4b14-8dab-d4749bbec0cf,user-344,51920
product-973,1,OrderEvent,eeefcf49-2445-4e57-9cb1-c87ef97659d8,user-99,51921
product-444,2,OrderEvent,f4f43828-51d9-41f8-989c-c0998848145d,user-440,51922
product-15,3,OrderEvent,54055b00-b8e6-4866-af20-7922228aa06e,user-18,51923
product-318,1,OrderEvent,cb6a5537-bea7-45d2-841c-a3dabba84271,user-4,51924
product-165,3,OrderEvent,10aa7627-52d3-4b32-ad5a-459fed26a30e,user-4,51925
product-705,2,OrderEvent,2b85aa9a-af21-42cd-a6ae-91b5ae116d59,user-239,51926
product-209,1,OrderEvent,04b1d040-95ce-4a8e-9b08-7db71b853cd0,user-4,51927
product-188,2,OrderEvent,35efe4d5-eeaa-44eb-a409-fb9e025e09f8,user-84,51928
product-262,2,OrderEvent,35efe4d5-eeaa-44eb-a409-fb9e025e09f8,user-84,51928
product-293,2,OrderEvent,3ee12b5b-c97e-436d-8264-6090b98f3d4c,user-68,51929
product-114,1,OrderEvent,1f5af9cc-33e2-4cc9-9261-119b0b1988bf,user-40,51930
product-523,3,OrderEvent,ff33f67e-66c5-43cd-8c53-f2392258775e,user-180,51931
product-382,1,OrderEvent,2a38aaa4-2034-4ff0-a6ea-6f5022f82fe3,user-130,51932
product-589,2,OrderEvent,baefca18-fcee-409f-a7ce-b1551ad62ef2,user-248,51933
product-127,1,OrderEvent,32b9f086-d4a8-4804-bd41-5957485d16d4,user-16,51934
product-43,2,OrderEvent,bfb68d57-ec87-4303-b817-599faf41a8d8,user-15,51935
product-58,3,OrderEvent,9dc79b58-c180-4e06-8a2c-3ff7e592dd3c,user-17,51936
product-203,2,OrderEvent,9dc79b58-c180-4e06-8a2c-3ff7e592dd3c,user-17,51936
product-74,2,OrderEvent,3784fcdd-8dbb-4c1b-9c3f-a35653a00112,user-305,51937
product-217,3,OrderEvent,a1c4cc24-2d20-4623-801c-5f9c726f397e,user-170,51938
product-334,3,OrderEvent,bacac0f9-e203-4f07-9533-cb9951b8f39a,user-173,51939
product-272,3,OrderEvent,693dbb16-2259-41da-9306-606248338ce8,user-18,51940
product-327,3,OrderEvent,5e5a3061-84b1-4829-bcc7-1762a7d53bbb,user-89,51941
product-60,2,OrderEvent,a8003882-7472-42a4-8cd9-bc2cccbbabe0,user-41,51942
product-203,2,OrderEvent,102d6fbc-3396-42e1-91d7-3649a8f7f2e3,user-296,51943
product-837,2,OrderEvent,19af71a9-207a-4403-8072-ab9bac917266,user-300,51944
product-610,1,OrderEvent,19af71a9-207a-4403-8072-ab9bac917266,user-300,51944
product-343,3,OrderEvent,1bac1761-524f-46d9-be23-03d4abd44ed1,user-66,51945
product-367,2,OrderEvent,f776888d-45ba-43d4-9604-c689ddaa5924,user-350,51946
product-254,3,OrderEvent,d9b2b7c1-5408-4819-8032-10033f9e465e,user-100,51947
product-267,1,OrderEvent,9d50905f-bd2d-4698-9109-05a123ee5959,user-39,51948
product-96,2,OrderEvent,5304b6c8-92bb-401f-be05-8b196c67f69e,user-97,51949
product-6,2,OrderEvent,d3cae827-a7cf-435f-974a-be458df8e3ab,user-45,51950
product-292,1,OrderEvent,d3cae827-a7cf-435f-974a-be458df8e3ab,user-45,51950
product-464,3,OrderEvent,12aafc92-6f00-4032-b8df-ec95e636de2e,user-4,51951
product-207,1,OrderEvent,12375eea-365f-4827-87e1-27f003443769,user-168,51952
product-110,1,OrderEvent,12375eea-365f-4827-87e1-27f003443769,user-168,51952
product-85,1,OrderEvent,613fd1fc-2c10-4c3e-98d7-1221962231b9,user-307,51953
product-7,3,OrderEvent,fe901f24-c404-45ad-8871-b5f47df4dea6,user-27,51954
product-848,3,OrderEvent,9e4c700e-da79-4e63-b9c8-82d64449f68d,user-55,51955
product-34,2,OrderEvent,42940e24-acd6-43cf-8786-cb121cc9f7f5,user-3,51956
product-678,3,OrderEvent,dfeab407-f1bb-4e3c-81b4-689a3c4ac38a,user-316,51957
product-463,3,OrderEvent,db1d399d-48df-4650-9dc4-b3f888eb8452,user-114,51958
product-146,3,OrderEvent,ba23f578-2f9d-429d-9c0c-ad46065e273f,user-333,51959
product-112,1,OrderEvent,d69bec8e-11b4-49ad-bb97-bcc4df6bbd6d,user-4,51960
product-6,1,OrderEvent,d69bec8e-11b4-49ad-bb97-bcc4df6bbd6d,user-4,51960
product-172,2,OrderEvent,d69bec8e-11b4-49ad-bb97-bcc4df6bbd6d,user-4,51960
product-75,2,OrderEvent,bc351fc2-5c6f-4e1b-9a3b-97692930b66e,user-32,51961
product-445,3,OrderEvent,d6b8590b-b7d7-42f8-82bd-635e2a79a424,user-194,51962
product-73,2,OrderEvent,fe7fe5e7-72e3-4b65-afd8-711c85fc435c,user-17,51963
product-655,3,OrderEvent,8ee8e632-14aa-4147-9ea7-9e9edf472026,user-306,51964
product-257,1,OrderEvent,9480f39a-bde4-4c0a-99be-ce49ba1a6245,user-106,51965
product-75,1,OrderEvent,38bdf29f-a9e5-4bd5-9020-ccfe25c7c1a7,user-204,51966
product-138,1,OrderEvent,00bfdec4-02f7-4d75-aec8-c8ee0d6b430d,user-181,51967
product-98,2,OrderEvent,03d6c760-8672-4d76-9eb5-53efff585dc0,user-34,51968
product-131,2,OrderEvent,03d6c760-8672-4d76-9eb5-53efff585dc0,user-34,51968
product-137,1,OrderEvent,4a3d49fb-40a2-4b26-a453-5166b96c7aad,user-157,51969
product-231,2,OrderEvent,96ccf79b-45d7-49a1-bde4-e19a878ee311,user-62,51970
product-284,2,OrderEvent,96ccf79b-45d7-49a1-bde4-e19a878ee311,user-62,51970
product-216,1,OrderEvent,ba4c6e02-7b3c-44bb-b1d8-e578527894f1,user-51,51971
product-176,3,OrderEvent,4cebcd80-28ba-4879-8a75-46953735366d,user-24,51972
product-405,3,OrderEvent,99ff4558-31e6-4693-bf90-92f66e5763cd,user-290,51973
product-349,3,OrderEvent,6477b538-f660-4b31-887f-2828d398eedc,user-277,51974
product-211,1,OrderEvent,f7ec6007-af7e-47e0-9a00-0f68eacbe6f1,user-8,51975
product-144,1,OrderEvent,5032f3f6-969d-4490-833f-a96e9c58127b,user-86,51976
product-113,1,OrderEvent,5032f3f6-969d-4490-833f-a96e9c58127b,user-86,51976
product-76,2,OrderEvent,1d473072-2056-4642-ac76-e0feaf2ce60a,user-184,51977
product-233,2,OrderEvent,ba050878-d7b2-4156-8be8-915459812c3d,user-68,51978
product-171,1,OrderEvent,344740e0-b79e-4bef-874c-c6c6276b9f77,user-170,51979
product-669,2,OrderEvent,c2ec3ac1-0e5e-4922-b18e-53852f79f8a5,user-286,51980
product-591,1,OrderEvent,c2ec3ac1-0e5e-4922-b18e-53852f79f8a5,user-286,51980
product-409,3,OrderEvent,c693016a-8521-42d6-95b3-89132b3191a5,user-223,51981
product-531,2,OrderEvent,74b2457c-d92a-4eb9-a1ce-33e9c9009eef,user-292,51982
product-452,2,OrderEvent,a8bf1e58-6d8e-4664-9e77-540a09f2e5ae,user-146,51983
product-553,2,OrderEvent,038a506e-997a-4290-89c8-6e3880989a23,user-278,51984
product-343,2,OrderEvent,038a506e-997a-4290-89c8-6e3880989a23,user-278,51984
product-174,1,OrderEvent,f1b24cac-a62c-4d45-8a7c-2be3ed19af53,user-116,51985
product-213,1,OrderEvent,8aea6a9a-0324-4230-bd12-b445337482c7,user-13,51986
product-149,2,OrderEvent,a4145d5e-e7ce-45de-b908-aa616d2a5388,user-76,51987
product-150,3,OrderEvent,b15a6cc3-f8f0-4991-b157-e780a7bc3cfb,user-136,51988
product-444,3,OrderEvent,c472be9d-5956-4324-82e4-93663d7e99f2,user-75,51989
product-158,1,OrderEvent,b1bcc970-a062-4aa5-bbca-8878f31a7e40,user-183,51990
product-154,3,OrderEvent,23c8045e-af8a-4392-afb8-adde4901cbbe,user-21,51991
product-203,2,OrderEvent,17780f0c-73fe-4ec1-96e3-09a9faafe0a1,user-319,51992
product-7,1,OrderEvent,17780f0c-73fe-4ec1-96e3-09a9faafe0a1,user-319,51992
